,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
110,1998000.0,3120000.0,875000.0,3500000.0,1919160.0,64028.0,1352181.0,1695635.0,831942.0,7000000.0,26540100
111,2550000.0,3596000.0,1620000.0,10370425.0,3300000.0,6925400.0,2067880.0,10300000.0,100000.0,525093.0,543471
112,2880000.0,1333920.0,2912823.0,2282640.0,1803720.0,2246400.0,72892.0,1367640.0,3867282.0,947278.0,7000000
113,3348000.0,1137000.0,5585000.0,9000000.0,3500000.0,1145640.0,7500000.0,1106941.0,816482.0,281659.0,2348783
114,1240920.0,3248000.0,998398.0,945000.0,11345000.0,2108000.0,2356320.0,6008196.0,1750000.0,1646400.0,726672
115,3024000.0,19014188.0,3300000.0,1740000.0,2453880.0,4250000.0,4250000.0,3637073.0,981084.0,1147280.0,603558
116,17429672.0,8219008.0,816500.0,6031800.0,9000000.0,3500000.0,3500000.0,6250000.0,6600000.0,10151612.0,15890000
117,7438016.0,826046.0,1427040.0,3564000.0,608772.0,21164619.0,9638554.0,1399507.0,59686.0,9500000.0,22116750
118,771331.0,770610.0,442411.0,881000.0,6478600.0,3750000.0,3750000.0,1422720.0,1063384.0,7000000.0,10470000
119,664209.0,3000000.0,1700000.0,996240.0,2000000.0,1154040.0,16669630.0,3000000.0,816482.0,1474440.0,4837500
120,3000000.0,895341.0,1222320.0,736000.0,854389.0,11000000.0,1054389.0,2439840.0,816482.0,845059.0,3872520
121,3303813.0,1740000.0,5585000.0,1836000.0,1071000.0,305792.0,2083042.0,4505280.0,9714461.0,1164858.0,26540100
122,1620000.0,4320000.0,20598704.0,1307640.0,854389.0,61433.0,11000000.0,2897976.0,9500000.0,14780000.0,175000
123,4000000.0,1009560.0,9000000.0,6031800.0,242374.0,762195.0,473604.0,6400000.0,7500000.0,4250000.0,1704120
124,664209.0,427163.0,4484040.0,22183220.0,1972000.0,762195.0,1794872.0,1265977.0,1413480.0,525093.0,6000000
125,939120.0,3274440.0,11000000.0,9780992.0,2151068.0,1223166.0,1622617.0,12443735.0,700000.0,5000000.0,10770000
126,275404.0,750000.0,1700000.0,1003560.0,3500000.0,1229255.0,5251825.0,14860523.0,948163.0,4500000.0,4826160
127,3060840.0,18593750.0,998398.0,11000000.0,18700000.0,4151640.0,1020960.0,19285850.0,268974.0,20158622.0,2898000
128,16141999.0,6373900.0,2500000.0,1700000.0,10561984.0,1097520.0,1348800.0,17888931.0,915243.0,845059.0,1733880
129,5883600.0,8000000.0,4640000.0,2500000.0,58393.0,1254720.0,4753320.0,3250000.0,7500000.0,561716.0,10661286
130,2929467.0,5500000.0,1080000.0,4960000.0,473604.0,4000000.0,3480453.0,3282003.0,1962103.0,1500000.0,3940320
131,6596990.0,2631840.0,83708.0,1947240.0,1078800.0,4443360.0,6250000.0,7550000.0,59686.0,10300000.0,12078652
132,5500000.0,8937500.0,4148716.0,5501196.0,11000000.0,7560000.0,413608.0,7500000.0,2568360.0,845059.0,510921
133,2448240.0,623694.0,1084080.0,1165320.0,1146337.0,2180443.0,1361400.0,1078800.0,4250000.0,1662360.0,11050000
134,8125000.0,15070000.0,810000.0,870000.0,1223166.0,762195.0,2500000.0,1186459.0,10000000.0,1100602.0,543471
135,15070000.0,2487240.0,2500000.0,2500000.0,473604.0,3400000.0,2406240.0,1064400.0,3326235.0,11227000.0,874636
136,145961.0,5751130.0,4700000.0,5048000.0,473604.0,3414720.0,4443360.0,13200000.0,18995624.0,2008748.0,1551659
137,2325000.0,4000000.0,8000000.0,2969280.0,2500000.0,225341.0,3013512.0,14283844.0,507336.0,11235955.0,239767
138,5252065.0,1168800.0,5500000.0,8500000.0,5080000.0,1500000.0,9439000.0,7727280.0,1063384.0,191456.0,543471
